system:index,MOD09GA_NDSI,MOD10A1_NDSI,albedo,albedo_value,aspect,date,elevation,latitude,longitude,method,pixel_col,pixel_id,pixel_row,slope,solar_zenith,tile_h,tile_v,sur_refl_b01,sur_refl_b02,sur_refl_b03,sur_refl_b04,sur_refl_b05,sur_refl_b07
1_1_2_2_2014_09_03_0,0.5423537384233116,,0.3206412764165962,0.3206412764165962,45.64385,2014-09-03,2270,52.1858173889016,-117.26408763305008,MOD09GA,24041,8409024041,8409,7.624438,44.85,-11726,5219,0.3548,0.324,0.3447,0.34140000000000004,0.1888,0.0722
1_1_2_1_2014_09_05_0,0.548447789275635,,0.23711308620304083,0.23711308620304083,336.12576,2014-09-05,2167,52.19481059482419,-117.2511321858087,MOD09GA,24046,8407024046,8407,13.859669,45.72,-11725,5219,0.24910000000000002,0.20020000000000002,0.2349,0.2469,0.0858,0.0539
1_1_2_1_2014_09_05_1,0.8355695118469884,,0.2595000194931121,0.2595000194931121,45.64385,2014-09-05,2270,52.1858173889016,-117.26408763305008,MOD09GA,24041,8409024041,8409,7.624438,45.71,-11726,5219,0.3079,0.23450000000000001,0.314,0.3215,0.058,0.0235
1_1_2_2_2014_09_05_0,0.22156967431927385,,0.2153629587246234,0.2153629587246234,336.12576,2014-09-05,2167,52.19481059482419,-117.2511321858087,MOD09GA,24046,8407024046,8407,13.859669,49.160000000000004,-11725,5219,0.24070000000000003,0.1952,0.2218,0.2288,0.1424,0.1263
1_1_2_1_2014_09_06_0,0.6038781163434903,,0.2085372081329023,0.2085372081329023,336.12576,2014-09-06,2167,52.19481059482419,-117.2511321858087,MOD09GA,24046,8407024046,8407,13.859669,48.27,-11725,5219,0.2857,0.2267,0.261,0.28950000000000004,0.09000000000000001,0.0531
1_1_2_1_2014_09_06_1,0.7436611869601562,,0.23882351592925322,0.23882351592925322,45.64385,2014-09-06,2270,52.1858173889016,-117.26408763305008,MOD09GA,24041,8409024041,8409,7.624438,48.26,-11726,5219,0.30710000000000004,0.232,0.2906,0.3129,0.0742,0.032600000000000004
1_1_2_1_2014_09_11_0,0.793126913916298,,0.7191956448241957,0.7191956448241957,336.12576,2014-09-11,2167,52.19481059482419,-117.2511321858087,MOD09GA,24046,8407024046,8407,13.859669,49.02,-11725,5219,0.7996000000000001,0.7794000000000001,0.7453000000000001,0.7905000000000001,0.42900000000000005,0.0342
1_1_2_1_2014_09_11_1,0.7411490079107769,,0.6084805242626232,0.6084805242626232,45.64385,2014-09-11,2270,52.1858173889016,-117.26408763305008,MOD09GA,24041,8409024041,8409,7.624438,49.02,-11726,5219,0.6946,0.6637000000000001,0.6394000000000001,0.6713,0.3894,0.0506
1_1_2_1_2014_09_13_0,0.779054583442152,,0.5912414468602247,0.5912414468602247,45.64385,2014-09-13,2270,52.1858173889016,-117.26408763305008,MOD09GA,24041,8409024041,8409,7.624438,50.34,-11726,5219,0.7021000000000001,0.6596000000000001,0.6346,0.6812,0.3245,0.039900000000000005
1_1_2_1_2014_09_14_0,0.8496618357487922,,0.44227323838795296,0.44227323838795296,336.12576,2014-09-14,2167,52.19481059482419,-117.2511321858087,MOD09GA,24046,8407024046,8407,13.859669,49.17,-11725,5219,0.47940000000000005,0.42910000000000004,0.4606,0.4786,0.1333,0.023
1_1_2_1_2014_09_14_1,0.8823792486583185,,0.3666245630677728,0.3666245630677728,45.64385,2014-09-14,2270,52.1858173889016,-117.26408763305008,MOD09GA,24041,8409024041,8409,7.624438,49.160000000000004,-11726,5219,0.4031,0.3662,0.42510000000000003,0.4209,0.1192,0.008
1_1_2_1_2014_09_15_0,0.5896937287311619,,0.23592470180718753,0.23592470180718753,336.12576,2014-09-15,2167,52.19481059482419,-117.2511321858087,MOD09GA,24046,8407024046,8407,13.859669,51.76,-11725,5219,0.3373,0.2928,0.29450000000000004,0.327,0.1331,0.0664
1_1_2_2_2014_09_15_0,0.6283551273227804,,0.25725551848842537,0.25725551848842537,336.12576,2014-09-15,2167,52.19481059482419,-117.2511321858087,MOD09GA,24046,8407024046,8407,13.859669,49.81,-11725,5219,0.2921,0.2356,0.2303,0.2366,0.054900000000000004,0.051500000000000004
1_1_2_1_2014_09_16_0,0.8471656749138742,,0.27903564894676314,0.27903564894676314,336.12576,2014-09-16,2167,52.19481059482419,-117.2511321858087,MOD09GA,24046,8407024046,8407,13.859669,50.19,-11725,5219,0.2876,0.20220000000000002,0.2844,0.2949,0.0507,0.019100000000000002
1_1_2_2_2014_09_16_0,0.26615843553198537,,0.22300170428324964,0.22300170428324964,336.12576,2014-09-16,2167,52.19481059482419,-117.2511321858087,MOD09GA,24046,8407024046,8407,13.859669,52.15,-11725,5219,0.2237,0.16140000000000002,0.18560000000000001,0.191,0.1091,0.0981
1_1_2_1_2014_09_20_0,0.7460805410390409,,0.25394220303451737,0.25394220303451737,336.12576,2014-09-20,2167,52.19481059482419,-117.2511321858087,MOD09GA,24046,8407024046,8407,13.859669,52.56,-11725,5219,0.2808,0.2071,0.2616,0.28400000000000003,0.0664,0.0274
1_1_2_2_2014_09_20_0,0.7025119954840531,,0.2905367524791591,0.2905367524791591,336.12576,2014-09-20,2167,52.19481059482419,-117.2511321858087,MOD09GA,24046,8407024046,8407,13.859669,52.45,-11725,5219,0.31,0.22640000000000002,0.2856,0.30160000000000003,0.060500000000000005,0.045000000000000005
1_1_2_1_2014_09_21_0,0.7224306076519129,,0.23793471541588315,0.23793471541588315,336.12576,2014-09-21,2167,52.19481059482419,-117.2511321858087,MOD09GA,24046,8407024046,8407,13.859669,51.75,-11725,5219,0.22110000000000002,0.15990000000000001,0.2192,0.2296,0.045200000000000004,0.0258
1_1_2_2_2014_09_22_0,0.6788715486194479,,0.24853600286017383,0.24853600286017383,45.64385,2014-09-22,2270,52.1858173889016,-117.26408763305008,MOD09GA,24041,8409024041,8409,7.624438,52.77,-11726,5219,0.24860000000000002,0.1752,0.2862,0.2797,0.0722,0.041
1_1_2_2_2014_09_26_0,0.5653393157599551,,0.2796791039977989,0.2796791039977989,45.64385,2014-09-26,2270,52.1858173889016,-117.26408763305008,MOD09GA,24041,8409024041,8409,7.624438,53.76,-11726,5219,0.24130000000000001,0.2356,0.30160000000000003,0.2791,0.1635,0.042100000000000005
1_1_2_1_2014_09_27_0,0.828898284008953,,0.34524921665848346,0.34524921665848346,336.12576,2014-09-27,2167,52.19481059482419,-117.2511321858087,MOD09GA,24046,8407024046,8407,13.859669,54.9,-11725,5219,0.34750000000000003,0.24860000000000002,0.3562,0.3677,0.08610000000000001,0.0279
1_1_2_1_2014_09_27_1,0.885174083467835,,0.32391451376556457,0.32391451376556457,45.64385,2014-09-27,2270,52.1858173889016,-117.26408763305008,MOD09GA,24041,8409024041,8409,7.624438,54.9,-11726,5219,0.3734,0.24100000000000002,0.4033,0.4088,0.046,0.013900000000000001
1_1_2_1_2014_09_28_0,0.5724465558194775,,0.2988863867587027,0.2988863867587027,336.12576,2014-09-28,2167,52.19481059482419,-117.2511321858087,MOD09GA,24046,8407024046,8407,13.859669,54.43,-11725,5219,0.2607,0.21660000000000001,0.25,0.26480000000000004,0.10210000000000001,0.051500000000000004
1_1_2_1_2014_09_28_1,0.8036771579931444,,0.2570873736240618,0.2570873736240618,45.64385,2014-09-28,2270,52.1858173889016,-117.26408763305008,MOD09GA,24041,8409024041,8409,7.624438,54.42,-11726,5219,0.2636,0.198,0.2906,0.2894,0.0728,0.0179
1_1_2_1_2014_09_29_0,0.45866408518877055,,0.34402348766095237,0.34402348766095237,336.12576,2014-09-29,2167,52.19481059482419,-117.2511321858087,MOD09GA,24046,8407024046,8407,13.859669,56.15,-11725,5219,0.35760000000000003,0.2942,0.3693,0.37670000000000003,0.18000000000000002,0.0978
1_1_2_1_2014_09_29_1,0.5089304044344077,,0.3228159426396682,0.3228159426396682,45.64385,2014-09-29,2270,52.1858173889016,-117.26408763305008,MOD09GA,24041,8409024041,8409,7.624438,56.15,-11726,5219,0.34540000000000004,0.2778,0.3584,0.3675,0.171,0.091
1_1_2_1_2015_06_09_0,0.5930265790225779,,0.2369141038367934,0.2369141038367934,336.12576,2015-06-09,2167,52.19481059482419,-117.2511321858087,MOD09GA,24046,8407024046,8407,13.859669,29.25,-11725,5219,0.275,0.23120000000000002,0.2802,0.2787,0.0966,0.0574
1_1_2_1_2015_06_09_1,0.7059009151151783,,0.21396507876854667,0.21396507876854667,45.64385,2015-06-09,2270,52.1858173889016,-117.26408763305008,MOD09GA,24041,8409024041,8409,7.624438,29.240000000000002,-11726,5219,0.2616,0.20900000000000002,0.2692,0.27030000000000004,0.0737,0.0308
1_1_2_2_2015_06_09_0,0.3736702127659574,,0.2639091602369417,0.2639091602369417,336.12576,2015-06-09,2167,52.19481059482419,-117.2511321858087,MOD09GA,24046,8407024046,8407,13.859669,29.3,-11725,5219,0.3106,0.2832,0.2924,0.3099,0.17300000000000001,0.1246
1_1_2_1_2015_06_10_0,0.6569459172852599,,0.2447344323883852,0.2447344323883852,336.12576,2015-06-10,2167,52.19481059482419,-117.2511321858087,MOD09GA,24046,8407024046,8407,13.859669,30.98,-11725,5219,0.3005,0.2356,0.29600000000000004,0.3125,0.0891,0.0591
1_1_2_1_2015_06_15_0,0.9169668896894836,,0.4331840187188755,0.4331840187188755,45.64385,2015-06-15,2270,52.1858173889016,-117.26408763305008,MOD09GA,24041,8409024041,8409,7.624438,29.73,-11726,5219,0.548,0.4572,0.5359,0.5587,0.0965,0.012
1_1_2_2_2015_06_17_0,0.24652241112828435,,0.3012563947447375,0.3012563947447375,336.12576,2015-06-17,2167,52.19481059482419,-117.2511321858087,MOD09GA,24046,8407024046,8407,13.859669,30.79,-11725,5219,0.31120000000000003,0.277,0.3211,0.3226,0.21330000000000002,0.1507
1_1_2_1_2015_06_20_0,0.6906016079844746,,0.2518262948348534,0.2518262948348534,45.64385,2015-06-20,2270,52.1858173889016,-117.26408763305008,MOD09GA,24041,8409024041,8409,7.624438,29.01,-11726,5219,0.2927,0.2534,0.3088,0.3049,0.111,0.0391
1_1_2_1_2015_06_22_0,0.7419532324621734,,0.25072165254166706,0.25072165254166706,336.12576,2015-06-22,2167,52.19481059482419,-117.2511321858087,MOD09GA,24046,8407024046,8407,13.859669,29.42,-11725,5219,0.2998,0.2323,0.31220000000000003,0.3166,0.065,0.0356
1_1_2_1_2015_06_23_0,0.4257217847769029,,0.24323418884236417,0.24323418884236417,45.64385,2015-06-23,2270,52.1858173889016,-117.26408763305008,MOD09GA,24041,8409024041,8409,7.624438,28.830000000000002,-11726,5219,0.26880000000000004,0.23650000000000002,0.2932,0.2716,0.1364,0.1029
1_1_2_1_2015_06_26_0,0.49717159019484597,,0.18587209481014022,0.18587209481014022,336.12576,2015-06-26,2167,52.19481059482419,-117.2511321858087,MOD09GA,24046,8407024046,8407,13.859669,30.88,-11725,5219,0.2225,0.1693,0.223,0.23820000000000002,0.0791,0.06620000000000001
1_1_2_1_2015_06_26_1,0.9063749705951539,,0.2959353003907401,0.2959353003907401,45.64385,2015-06-26,2270,52.1858173889016,-117.26408763305008,MOD09GA,24041,8409024041,8409,7.624438,30.88,-11726,5219,0.39080000000000004,0.28500000000000003,0.3801,0.4052,0.054400000000000004,0.016
1_1_2_2_2015_06_27_0,0.6355581807442411,,0.21403214546998575,0.21403214546998575,336.12576,2015-06-27,2167,52.19481059482419,-117.2511321858087,MOD09GA,24046,8407024046,8407,13.859669,28.93,-11725,5219,0.2523,0.2038,0.2574,0.27690000000000003,0.0918,0.049100000000000005
1_1_2_1_2015_06_28_0,0.6080402010050252,,0.20429085656828744,0.20429085656828744,336.12576,2015-06-28,2167,52.19481059482419,-117.2511321858087,MOD09GA,24046,8407024046,8407,13.859669,31.900000000000002,-11725,5219,0.26780000000000004,0.1973,0.26780000000000004,0.28800000000000003,0.07930000000000001,0.0606
1_1_2_1_2015_06_28_1,0.7593138568748325,,0.23594625382435794,0.23594625382435794,45.64385,2015-06-28,2270,52.1858173889016,-117.26408763305008,MOD09GA,24041,8409024041,8409,7.624438,31.900000000000002,-11726,5219,0.3055,0.22560000000000002,0.3037,0.3282,0.0734,0.034300000000000004
1_1_2_2_2015_06_28_0,0.5715444955369219,,0.2332866415313811,0.2332866415313811,45.64385,2015-06-28,2270,52.1858173889016,-117.26408763305008,MOD09GA,24041,8409024041,8409,7.624438,29.73,-11726,5219,0.3052,0.2083,0.28090000000000004,0.29050000000000004,0.09330000000000001,0.0687
1_1_2_2_2015_07_02_0,0.7973684210526317,,0.25253498246993555,0.25253498246993555,45.64385,2015-07-02,2270,52.1858173889016,-117.26408763305008,MOD09GA,24041,8409024041,8409,7.624438,29.25,-11726,5219,0.3224,0.2389,0.32180000000000003,0.3415,0.06430000000000001,0.0318
1_1_2_1_2015_07_04_0,0.1837023080546397,,0.19900163151363004,0.19900163151363004,336.12576,2015-07-04,2167,52.19481059482419,-117.2511321858087,MOD09GA,24046,8407024046,8407,13.859669,35.910000000000004,-11725,5219,0.2629,0.2526,0.2167,0.2513,0.17370000000000002,0.1469
1_1_2_1_2015_07_05_0,0.6311111111111111,,0.23418830355375403,0.23418830355375403,336.12576,2015-07-05,2167,52.19481059482419,-117.2511321858087,MOD09GA,24046,8407024046,8407,13.859669,31.990000000000002,-11725,5219,0.2913,0.2456,0.2775,0.2936,0.097,0.055900000000000005
1_1_2_1_2015_07_07_0,0.6993500988979937,,0.21301468915548374,0.21301468915548374,336.12576,2015-07-07,2167,52.19481059482419,-117.2511321858087,MOD09GA,24046,8407024046,8407,13.859669,33.2,-11725,5219,0.2972,0.24330000000000002,0.27040000000000003,0.3007,0.0811,0.041800000000000004
1_1_2_1_2015_07_07_1,0.647682119205298,,0.24098106354652152,0.24098106354652152,45.64385,2015-07-07,2270,52.1858173889016,-117.26408763305008,MOD09GA,24041,8409024041,8409,7.624438,33.2,-11726,5219,0.3073,0.25980000000000003,0.2886,0.311,0.10160000000000001,0.0466
1_1_2_1_2015_07_08_0,0.7547961630695444,,0.22254077229796163,0.22254077229796163,336.12576,2015-07-08,2167,52.19481059482419,-117.2511321858087,MOD09GA,24046,8407024046,8407,13.859669,30.51,-11725,5219,0.2743,0.19,0.2811,0.2927,0.0567,0.0267
1_1_2_1_2015_07_09_0,0.5399239543726236,,0.1384337199963092,0.1384337199963092,45.64385,2015-07-09,2270,52.1858173889016,-117.26408763305008,MOD09GA,24041,8409024041,8409,7.624438,29.91,-11726,5219,0.1631,0.134,0.1683,0.162,0.0655,0.0396
1_1_2_1_2015_07_10_0,0.6314014106102424,,0.21472295534026903,0.21472295534026903,336.12576,2015-07-10,2167,52.19481059482419,-117.2511321858087,MOD09GA,24046,8407024046,8407,13.859669,31.37,-11725,5219,0.25,0.1952,0.25370000000000004,0.266,0.07690000000000001,0.048600000000000004
1_1_2_1_2015_07_10_1,0.7628222523744911,,0.24345347022311545,0.24345347022311545,45.64385,2015-07-10,2270,52.1858173889016,-117.26408763305008,MOD09GA,24041,8409024041,8409,7.624438,31.37,-11726,5219,0.30510000000000004,0.23140000000000002,0.3078,0.32480000000000003,0.07100000000000001,0.0244
1_1_2_2_2015_07_10_0,0.25521245711269464,,0.22278610440176516,0.22278610440176516,336.12576,2015-07-10,2167,52.19481059482419,-117.2511321858087,MOD09GA,24046,8407024046,8407,13.859669,32.03,-11725,5219,0.2437,0.1932,0.227,0.2378,0.1419,0.1207
1_1_2_1_2015_07_11_0,-0.10981912144702843,,0.08527827676371325,0.08527827676371325,336.12576,2015-07-11,2167,52.19481059482419,-117.2511321858087,MOD09GA,24046,8407024046,8407,13.859669,30.150000000000002,-11725,5219,0.09190000000000001,0.1066,0.0529,0.0689,0.07970000000000001,0.0708
1_1_2_2_2015_07_11_0,0.4319371727748691,,0.19167969954702538,0.19167969954702538,336.12576,2015-07-11,2167,52.19481059482419,-117.2511321858087,MOD09GA,24046,8407024046,8407,13.859669,30.14,-11725,5219,0.22890000000000002,0.1771,0.21730000000000002,0.21880000000000002,0.10060000000000001,0.0714
1_1_2_1_2015_07_14_0,0.6326969615488035,,0.2226937229263466,0.2226937229263466,336.12576,2015-07-14,2167,52.19481059482419,-117.2511321858087,MOD09GA,24046,8407024046,8407,13.859669,33.62,-11725,5219,0.2911,0.2144,0.2939,0.30360000000000004,0.08360000000000001,0.054200000000000005
1_1_2_2_2015_07_14_0,0.5755364806866954,,0.2856939528896377,0.2856939528896377,336.12576,2015-07-14,2167,52.19481059482419,-117.2511321858087,MOD09GA,24046,8407024046,8407,13.859669,31.240000000000002,-11725,5219,0.3435,0.2437,0.3554,0.36710000000000004,0.1148,0.0854
1_1_2_1_2015_07_16_0,0.6564720420142107,,0.44525423594756325,0.44525423594756325,45.64385,2015-07-16,2270,52.1858173889016,-117.26408763305008,MOD09GA,24041,8409024041,8409,7.624438,34.980000000000004,-11726,5219,0.5293,0.4904,0.5162,0.5362,0.28290000000000004,0.0688
1_1_2_2_2015_07_19_0,0.10596674274535378,,0.3321963277929096,0.3321963277929096,336.12576,2015-07-19,2167,52.19481059482419,-117.2511321858087,MOD09GA,24046,8407024046,8407,13.859669,32.93,-11725,5219,0.3578,0.2868,0.3331,0.3392,0.27440000000000003,0.22510000000000002
1_1_2_1_2015_07_20_0,0.10131108462455304,,0.044245814767405384,0.044245814767405384,45.64385,2015-07-20,2270,52.1858173889016,-117.26408763305008,MOD09GA,24041,8409024041,8409,7.624438,31.68,-11726,5219,0.0699,0.069,0.019700000000000002,0.046200000000000005,0.0279,0.0368
1_1_2_2_2015_07_28_0,0.35910224438902744,,0.329643284690807,0.329643284690807,45.64385,2015-07-28,2270,52.1858173889016,-117.26408763305008,MOD09GA,24041,8409024041,8409,7.624438,34.4,-11726,5219,0.3376,0.28240000000000004,0.375,0.3815,0.2172,0.1517
1_1_2_2_2015_07_29_0,0.1893780573025856,,0.2274442371890011,0.2274442371890011,336.12576,2015-07-29,2167,52.19481059482419,-117.2511321858087,MOD09GA,24046,8407024046,8407,13.859669,33.58,-11725,5219,0.2821,0.25020000000000003,0.2543,0.2553,0.1753,0.1531
1_1_2_1_2015_07_30_0,0.685892228540482,,0.224526418092089,0.224526418092089,336.12576,2015-07-30,2167,52.19481059482419,-117.2511321858087,MOD09GA,24046,8407024046,8407,13.859669,36.67,-11725,5219,0.29660000000000003,0.22820000000000001,0.2847,0.3113,0.08,0.0455
1_1_2_2_2015_07_30_0,0.8046536796536795,,0.25299679524040625,0.25299679524040625,45.64385,2015-07-30,2270,52.1858173889016,-117.26408763305008,MOD09GA,24041,8409024041,8409,7.624438,34.35,-11726,5219,0.3078,0.2376,0.31720000000000004,0.3335,0.06330000000000001,0.0307
1_1_2_1_2015_07_31_0,0.7336258226261361,,0.21921715838398773,0.21921715838398773,336.12576,2015-07-31,2167,52.19481059482419,-117.2511321858087,MOD09GA,24046,8407024046,8407,13.859669,34.52,-11725,5219,0.2634,0.1918,0.2652,0.2766,0.0589,0.0178
1_1_2_1_2015_07_31_1,0.7009413468501086,,0.17756131849769352,0.17756131849769352,45.64385,2015-07-31,2270,52.1858173889016,-117.26408763305008,MOD09GA,24041,8409024041,8409,7.624438,34.52,-11726,5219,0.2127,0.1559,0.2285,0.2349,0.0533,0.029900000000000003
1_1_2_2_2015_07_31_0,0.13439635535307523,,0.19462801905689808,0.19462801905689808,336.12576,2015-07-31,2167,52.19481059482419,-117.2511321858087,MOD09GA,24046,8407024046,8407,13.859669,37.09,-11725,5219,0.2194,0.18150000000000002,0.1844,0.19920000000000002,0.1443,0.1386
1_1_2_1_2015_08_01_0,0.6410550458715597,,0.18622886119833265,0.18622886119833265,336.12576,2015-08-01,2167,52.19481059482419,-117.2511321858087,MOD09GA,24046,8407024046,8407,13.859669,38.13,-11725,5219,0.2771,0.2099,0.2634,0.2862,0.08080000000000001,0.056600000000000004
1_1_2_1_2015_08_02_0,0.3268702536758766,,0.379992971636951,0.379992971636951,45.64385,2015-08-02,2270,52.1858173889016,-117.26408763305008,MOD09GA,24041,8409024041,8409,7.624438,35.51,-11726,5219,0.4067,0.37720000000000004,0.4123,0.4106,0.26230000000000003,0.1504
1_1_2_1_2015_08_05_0,0.3621500559910415,,0.22676146062489053,0.22676146062489053,336.12576,2015-08-05,2167,52.19481059482419,-117.2511321858087,MOD09GA,24046,8407024046,8407,13.859669,41.38,-11725,5219,0.30970000000000003,0.2757,0.2847,0.30410000000000004,0.21200000000000002,0.1111
1_1_2_1_2015_08_08_0,0.6147859922178989,,0.2056031125267029,0.2056031125267029,336.12576,2015-08-08,2167,52.19481059482419,-117.2511321858087,MOD09GA,24046,8407024046,8407,13.859669,39.34,-11725,5219,0.28600000000000003,0.2162,0.27240000000000003,0.29050000000000004,0.0903,0.056400000000000006
1_1_2_1_2015_08_09_0,0.31376518218623484,,0.14176970156893318,0.14176970156893318,336.12576,2015-08-09,2167,52.19481059482419,-117.2511321858087,MOD09GA,24046,8407024046,8407,13.859669,37.1,-11725,5219,0.1237,0.1076,0.1312,0.1298,0.067,0.0591
1_1_2_1_2015_08_11_0,0.7841269841269841,,0.26637894486293223,0.26637894486293223,336.12576,2015-08-11,2167,52.19481059482419,-117.2511321858087,MOD09GA,24046,8407024046,8407,13.859669,38.2,-11725,5219,0.31920000000000004,0.2127,0.3247,0.3372,0.0784,0.029400000000000003
1_1_2_2_2015_08_11_0,0.5378334240609689,,0.23144774014213892,0.23144774014213892,336.12576,2015-08-11,2167,52.19481059482419,-117.2511321858087,MOD09GA,24046,8407024046,8407,13.859669,38.79,-11725,5219,0.2883,0.2018,0.26630000000000004,0.28250000000000003,0.09140000000000001,0.0745
1_1_2_1_2015_08_12_0,0.14794352363413135,,0.09041940104167322,0.09041940104167322,336.12576,2015-08-12,2167,52.19481059482419,-117.2511321858087,MOD09GA,24046,8407024046,8407,13.859669,37.34,-11725,5219,0.10400000000000001,0.0966,0.0679,0.0935,0.059800000000000006,0.057100000000000005
1_1_2_1_2015_08_12_1,-0.028061224489795925,,0.03449228486764585,0.03449228486764585,45.64385,2015-08-12,2270,52.1858173889016,-117.26408763305008,MOD09GA,24041,8409024041,8409,7.624438,42.52,-11726,5219,0.0521,0.055600000000000004,0.015000000000000001,0.0381,0.032600000000000004,0.0324
1_1_2_2_2015_08_12_0,0.34392014519056263,,0.12593508378944712,0.12593508378944712,336.12576,2015-08-12,2167,52.19481059482419,-117.2511321858087,MOD09GA,24046,8407024046,8407,13.859669,37.33,-11725,5219,0.1728,0.1378,0.1388,0.1481,0.07690000000000001,0.06330000000000001
1_1_2_2_2015_08_12_1,0.7575757575757576,,0.13370900337384423,0.13370900337384423,45.64385,2015-08-12,2270,52.1858173889016,-117.26408763305008,MOD09GA,24041,8409024041,8409,7.624438,37.32,-11726,5219,0.14350000000000002,0.1236,0.1632,0.1769,0.0449,0.021500000000000002
1_1_2_1_2015_08_13_0,0.5282748747315676,,0.17643499363016374,0.17643499363016374,336.12576,2015-08-13,2167,52.19481059482419,-117.2511321858087,MOD09GA,24046,8407024046,8407,13.859669,39.44,-11725,5219,0.2003,0.1464,0.2039,0.21350000000000002,0.06760000000000001,0.055400000000000005
1_1_2_1_2015_08_13_1,0.6715328467153284,,0.17262926775478862,0.17262926775478862,45.64385,2015-08-13,2270,52.1858173889016,-117.26408763305008,MOD09GA,24041,8409024041,8409,7.624438,39.43,-11726,5219,0.2053,0.14600000000000002,0.2192,0.229,0.0473,0.0291
1_1_2_1_2015_08_16_0,0.6127864897466828,,0.23864095234641894,0.23864095234641894,336.12576,2015-08-16,2167,52.19481059482419,-117.2511321858087,MOD09GA,24046,8407024046,8407,13.859669,38.97,-11725,5219,0.26730000000000004,0.21580000000000002,0.26580000000000004,0.2674,0.0813,0.049600000000000005
1_1_2_2_2015_08_19_0,0.6269681065805409,,0.18270656870695196,0.18270656870695196,336.12576,2015-08-19,2167,52.19481059482419,-117.2511321858087,MOD09GA,24046,8407024046,8407,13.859669,39.59,-11725,5219,0.20420000000000002,0.15660000000000002,0.20420000000000002,0.2015,0.063,0.0405
1_1_2_1_2015_08_22_0,0.8567885258276717,,0.7232971478177576,0.7232971478177576,336.12576,2015-08-22,2167,52.19481059482419,-117.2511321858087,MOD09GA,24046,8407024046,8407,13.859669,42.5,-11725,5219,0.8657,0.8037000000000001,0.8093,0.8609,0.3603,0.0217
1_1_2_1_2015_08_22_1,0.8203813819971294,,0.7457344774508087,0.7457344774508087,45.64385,2015-08-22,2270,52.1858173889016,-117.26408763305008,MOD09GA,24041,8409024041,8409,7.624438,42.49,-11726,5219,0.8922,0.8366,0.8318000000000001,0.8878,0.38120000000000004,0.027800000000000002
1_1_2_1_2015_08_24_0,0.6189290161892901,,0.1916743499719727,0.1916743499719727,336.12576,2015-08-24,2167,52.19481059482419,-117.2511321858087,MOD09GA,24046,8407024046,8407,13.859669,43.93,-11725,5219,0.2595,0.2116,0.2437,0.26,0.0889,0.050300000000000004
